,player_id,player_name,bat_style,bowl_style,field_pos,player_full_name,player_name2,player_image
310,176,B Stanlake,Left hand Bat,Right arm Fast,Not Specifed,Billy James Stanlake,Billy James,Not Available
311,10109,MA Starc,Left hand Bat,Left arm Fast,Not Specifed,Mitchell Aaron Starc,Mitchell Aaron,Not Available
312,11940,SB Joshi,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Sunil Bandacharya Joshi,Sunil Bandacharya,Not Available
313,12746,Younis Khan,Right hand Bat,"Right arm Medium, Legbreak",Not Specifed,Mohammad Younis Khan,Mohammad Younis,Not Available
314,40242,P Sahu,Right hand Bat,Legbreak Googly,Not Specifed,Pardeep Sahu,Pardeep Sahu,Not Available
315,418,MM Patel,Right hand Bat,Right arm Medium fast,Not Specifed,Munaf Musa Patel,Munaf Musa,Not Available
316,12252,DB Das,Right hand Bat,Legbreak Googly,Not Specifed,Debabrata Baidya Das,Debabrata Baidya,Not Available
317,6287,RV Patel,Right hand Bat,Right arm Medium fast,Not Specifed,Ripal Vinubhai Patel,Ripal Vinubhai,Not Available
318,12539,T Taibu,Right hand Bat,Right arm Medium,Wicketkeeper,Tatenda Taibu,Tatenda Taibu,Not Available
319,34697,CJ McKay,Right hand Bat,Right arm Fast medium,Not Specifed,Clinton James McKay,Clinton James,Not Available
320,14360,RA Shaikh,Left hand Bat,Left arm Medium,Not Specifed,Rahil Akhil Ahmed Shaikh,Rahil Akhil,Not Available
321,2188,M Prasidh Krishna,Right hand Bat,Right arm Fast medium,Not Specifed,Muralikrishna Prasidh Krishna,Muralikrishna Prasidh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Prasidh%20Krishna.png
322,6047,GHS Garton,Left hand Bat,Left arm Fast,Not Specifed,George Henry Simmons Garton,George Henry,Not Available
323,54,DS Kulkarni,Right hand Bat,Right arm Medium,Not Specifed,Dhawal Sunil Kulkarni,Dhawal Sunil,Not Available
324,69,WP Saha,Right hand Bat, ,Wicketkeeper,Wriddhiman Prasanta Saha,Wriddhiman Prasanta,Not Available
325,42,A Zampa,Right hand Bat,Legbreak Googly,Not Specifed,Adam Zampa,Adam Zampa,https://www.espncricinfo.com/cricketers/adam-zampa-379504
326,40725,PSP Handscomb,Right hand Bat, ,Wicketkeeper,Peter Stephen Patrick Handscomb,Peter Stephen,Not Available
327,8295,RS Hangargekar,Right hand Bat,Right arm Fast medium,Not Specifed,Rajvardhan S Hangargekar,Rajvardhan S,Not Available
328,67,HM Amla,Right hand Bat,"Right arm Medium, Right arm Offbreak",Not Specifed,Hashim Mahomed Amla,Hashim Mahomed,Not Available
329,25,RG Sharma,Right hand Bat,Right arm Offbreak,Not Specifed,Rohit Gurunath Sharma,Rohit Gurunath,Not Available
330,11972,SK Trivedi,Right hand Bat,Right arm Medium,Not Specifed,Siddharth Kishorkumar Trivedi,Siddharth Kishorkumar,Not Available
331,13595,TL Suman,Right hand Bat,Right arm Offbreak,Not Specifed,Tirumalasetti Laxminarayana Suman,Tirumalasetti Laxminarayana,Not Available
332,34774,A Ashish Reddy,Right hand Bat,Right arm Medium,Not Specifed,Ammana Ashish Reddy,Ammana Ashish,Not Available
333,12238,B Chipli,Right hand Bat,Right arm Medium,Not Specifed,Bharat Chipli,Bharat Chipli,Not Available
334,14653,S Narwal,Left hand Bat,Right arm Medium,Not Specifed,Sumit Narwal,Sumit Narwal,Not Available
335,12204,SD Chitnis,Right hand Bat,Right arm Offbreak,Not Specifed,Siddharth Dilip Chitnis,Siddharth Dilip,Not Available
336,35864,Sunny Gupta,Right hand Bat,Right arm Offbreak,Not Specifed,Sunny Gupta,Sunny Gupta,Not Available
337,31,TG Southee,Right hand Bat,Right arm Medium fast,Not Specifed,Timothy Grant Southee,Timothy Grant,Not Available
338,17,BCJ Cutting,Right hand Bat,Right arm Fast medium,Not Specifed,Benjamin Colin James Cutting,Benjamin Colin,Not Available
339,38548,BE Hendricks,Left hand Bat,Left arm Fast medium,Not Specifed,Beuran Eric Hendricks,Beuran Eric,Not Available
340,13083,BAW Mendis,Right hand Bat,Right arm Offbreak,Not Specifed,Balapuwaduge Ajantha Winslow Mendis,Balapuwaduge Ajantha,Not Available
341,12327,SA Asnodkar,Right hand Bat,Right arm Offbreak,Not Specifed,Swapnil Ashok Asnodkar,Swapnil Ashok,Not Available
342,11970,D Salunkhe,Right hand Bat,Legbreak,Not Specifed,Dinesh Salunkhe,Dinesh Salunkhe,Not Available
343,11966,M Kaif,Right hand Bat,Right arm Offbreak,Not Specifed,Mohammad Kaif,Mohammad Kaif,Not Available
344,36536,IC Pandey,Right hand Bat,Right arm Medium,Not Specifed,Ishwar Chand Pandey,Ishwar Chand,Not Available
345,14487,P Dogra,Right hand Bat,Legbreak,Not Specifed,Paras Dogra,Paras Dogra,Not Available
346,13692,LA Carseldine,Left hand Bat,Left arm Medium,Not Specifed,Lee Andrew Carseldine,Lee Andrew,Not Available
347,19,Bipul Sharma,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Bipul Sharma,Bipul Sharma,Not Available
348,4170,JR Philippe,Right hand Bat, ,Wicketkeeper,Joshua Ryan Philippe,Joshua Ryan,Not Available
349,16199,TD Paine,Right hand Bat,Right arm Medium,Wicketkeeper,Timothy David Paine,Timothy David,Not Available
350,11937,AA Noffke,Right hand Bat,Right arm Fast medium,Not Specifed,Ashley Allan Noffke,Ashley Allan,Not Available
351,12041,Kamran Akmal,Right hand Bat, ,Wicketkeeper,Kamran Akmal,Kamran Akmal,Not Available
352,36311,BJ Rohrer,Left hand Bat, ,Occasional Wicketkeeper,Ben James Rohrer,Ben James,Not Available
353,36555,CM Gautam,Right hand Bat, ,Wicketkeeper,Chidhambaram Muralidharen Gautam,Chidhambaram Muralidharen,Not Available
354,41020,F Behardien,Right hand Bat,Right arm Fast medium,Not Specifed,Farhaan Behardien,Farhaan Behardien,Not Available
355,37031,PV Tambe,Right hand Bat,Legbreak,Not Specifed,Pravin Vijay Tambe,Pravin Vijay,Not Available
356,35892,MC Juneja,Right hand Bat,Right arm Offbreak,Not Specifed,Manprit Charanjit Juneja,Manprit Charanjit,Not Available
357,41286,ER Dwivedi,Right hand Bat, ,Wicketkeeper,Eklavya Rakesh Dwivedi,Eklavya Rakesh,Not Available
358,35459,K Upadhyay,Right hand Bat,Right arm Medium,Not Specifed,Krishnakant Upadhyay,Krishnakant Upadhyay,Not Available
359,37347,MG Neser,Right hand Bat,Right arm Medium fast,Not Specifed,Michael Gertges Neser,Michael Gertges,Not Available
360,40895,UT Khawaja,Left hand Bat,Right arm Medium,Not Specifed,Usman Tariq Khawaja,Usman Tariq,Not Available
361,40385,KJ Abbott,Right hand Bat,Right arm Fast medium,Not Specifed,Kyle John Abbott,Kyle John,Not Available
362,38924,DJ Muthuswami,Right hand Bat,Right arm Medium,Not Specifed,Domnic Joseph Muthuswami,Domnic Joseph,Not Available
363,6360,Anmolpreet Singh,Right hand Bat,Right arm Offbreak,Not Specifed,Anmolpreet Singh,Anmolpreet Singh,Not Available
364,3011,JP Behrendorff,Right hand Bat,Left arm Fast medium,Not Specifed,Jason Paul Behrendorff,Jason Paul,Not Available
365,27,AT Rayudu,Right hand Bat,Right arm Offbreak,Occasional Wicketkeeper,Ambati Thirupathi Rayudu,Ambati Thirupathi,Not Available
366,1437,AD Russell,Right hand Bat,Right arm Fast,Not Specifed,Andre Dwayne Russell,Andre Dwayne,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Andre%20Russell.png
367,34601,V Pratap Singh,Right hand Bat,Right arm Medium,Not Specifed,Veer Pratap Singh,Veer Pratap,Not Available
368,1856,LE Plunkett,Right hand Bat,Right arm Fast,Not Specifed,Liam Edward Plunkett,Liam Edward,Not Available
369,13563,RE van der Merwe,Right hand Bat,Slow Left arm Orthodox,Not Specifed,Roelof Erasmus van der Merwe,Roelof Erasmus,Not Available
370,58,RV Uthappa,Right hand Bat,Right arm Medium,Occasional Wicketkeeper,Robin Venu Uthappa,Robin Venu,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Robin%20Uthappa.png
371,8945,PD Salt,Right hand Bat,Right arm Offbreak,Wicketkeeper,Philip Dean Salt,Philip Dean,Not Available
372,293,V Shankar,Right hand Bat,Right arm Medium,Not Specifed,Vijay Shankar,Vijay Shankar,https://www.espncricinfo.com/cricketers/vijay-shankar-477021
373,37595,NJ Maddinson,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Nicolas James Maddinson,Nicolas James,Not Available
374,11934,CL White,Right hand Bat,Legbreak Googly,Not Specifed,Cameron Leon White,Cameron Leon,Not Available
375,11969,M Rawat,Right hand Bat, ,Wicketkeeper,Mahesh Rawat,Mahesh Rawat,Not Available
376,9181,Gurnoor Brar,Left hand Bat,Right arm Fast,Not Specifed,Gurnoor Brar,Gurnoor Brar,Not Available
377,46,BB McCullum,Right hand Bat,"Right arm Medium, Right arm Offbreak",Wicketkeeper,Brendon Barrie McCullum,Brendon Barrie,Not Available
378,13863,M Morkel,Left hand Bat,Right arm Fast,Not Specifed,Morne Morkel,Morne Morkel,https://scores.iplt20.com/ipl/images/default-player-statsImage.png
379,7902,KS Sharma,Right hand Bat,Right arm Offbreak,Not Specifed,Karan Sunny Sharma,Karan Sunny,Not Available
380,16648,P Parameswaran,Right hand Bat,Left arm Medium,Not Specifed,Prasanth Parameswaran,Prasanth Parameswaran,Not Available
381,33961,P Prasanth,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Padmanabhan Prasanth,Padmanabhan Prasanth,Not Available
382,5473,Lalit Yadav,Right hand Bat,Right arm Offbreak,Not Specifed,Lalit Yadav,Lalit Yadav,Not Available
383,16,DJ Hooda,Right hand Bat,Right arm Offbreak,Not Specifed,Deepak Jagbir Hooda,Deepak Jagbir,Not Available
384,1990,IS Sodhi,Right hand Bat,Legbreak,Not Specifed,Inderbir Singh Sodhi,Inderbir Singh,Not Available
385,494,BB Sran,Left hand Bat,Left arm Medium,Not Specifed,Barinder Balbirsingh Sran,Barinder Balbirsingh,Not Available
386,34382,DJ Harris,Right hand Bat,Right arm Medium,Not Specifed,Daniel Joseph Harris,Daniel Joseph,Not Available
387,3518,Y Prithvi Raj,Left hand Bat,Left arm Medium,Not Specifed,Prithvi Raj Yarra,Prithvi Raj,Not Available
388,1964,JP Duminy,Left hand Bat,Right arm Offbreak,Not Specifed,Jean-Paul Duminy,Jean-Paul,Not Available
389,15866,NJ Rimmington,Right hand Bat,Right arm Fast medium,Not Specifed,Nathan John Rimmington,Nathan John,Not Available
390,21,A Nehra,Right hand Bat,Left arm Medium fast,Not Specifed,Ashish Nehra,Ashish Nehra,Not Available
391,3495,Harpreet Brar,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Harpreet Brar,Harpreet Brar,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641
392,6033,GD Phillips,Right hand Bat,Right arm Offbreak,Wicketkeeper,Glenn Dominic Phillips,Glenn Dominic,Not Available
393,181,RR Pant,Left hand Bat, ,Wicketkeeper,Rishabh Rajendra Pant,Rishabh Rajendra,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Rishabh%20Pant.png
394,15829,AUK Pathan,Right hand Bat,Right arm Medium,Not Specifed,Asad Ullah Khan Pathan,Asad Ullah,Not Available
395,5562,Jalaj S Saxena,Right hand Bat,"Right arm Offbreak, Legbreak Googly",Not Specifed,Jalaj Sahai Saxena,Jalaj Sahai,Not Available
396,3230,R Parag,Right hand Bat,Legbreak,Not Specifed,Riyan Parag,Riyan Parag,https://www.espncricinfo.com/cricketers/riyan-parag-1079434
397,183,CR Brathwaite,Right hand Bat,Right arm Fast medium,Not Specifed,Carlos Ricardo Brathwaite,Carlos Ricardo,Not Available
398,4406,AT Carey,Left hand Bat, ,Wicketkeeper,Alex Tyson Carey,Alex Tyson,Not Available
399,11967,DS Lehmann,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Darren Scott Lehmann,Darren Scott,Not Available
400,7134,SS Prabhudessai,Right hand Bat,Right arm Medium,Not Specifed,Suyash S Prabhudessai,Suyash S,Not Available
401,10939,N Thushara,Right hand Bat,Right arm Medium fast,Not Specifed,Nuwan Thushara,Nuwan Thushara,https://www.espncricinfo.com/cricketers/nuwan-thushara-955235
402,11068,LB Williams,Left hand Bat,Right arm Medium fast,Not Specifed,Lizaad Buyron Williams,Lizaad Buyron,Not Available
403,10163,Naman Dhir,Right hand Bat,Right arm Offbreak,Not Specifed,Naman Dhir,Naman Dhir,https://www.espncricinfo.com/cricketers/naman-dhir-1287032
404,11376,Gulbadin Naib,Right hand Bat,Right arm Medium fast,Not Specifed,Gulbadin Naib,Gulbadin Naib,Not Available
405,11781,Aniket Verma,Right hand Bat,Right arm Medium fast,Not Specifed,Aniket Verma,Aniket Verma,https://www.espncricinfo.com/cricketers/aniket-verma-1409976
406,10690,Tanush Kotian,Right hand Bat,Right arm Offbreak,Not Specifed,Tanush Kotian,Tanush Kotian,Not Available
407,11847,Priyansh Arya,Left hand Bat,Right arm Offbreak,Not Specifed,Priyansh Arya,Priyansh Arya,https://www.espncricinfo.com/cricketers/priyansh-arya-1175456
408,11854,Suryansh Shedge,Right hand Bat,Right arm Medium fast,Not Specifed,Suryansh Shedge,Suryansh Shedge,https://www.espncricinfo.com/cricketers/suryansh-shedge-1339698
409,10078,SD Hope,Right hand Bat,,Wicketkeeper,Shai Diego Hope,Shai Diego,Not Available
410,10160,L Wood,Left hand Bat,Left arm Fast medium,Not Specifed,Luke Wood,Luke Wood,Not Available
411,10168,G Coetzee,Right hand Bat,Right arm Fast,Not Specifed,Gerald Coetzee,Gerald Coetzee,https://www.espncricinfo.com/cricketers/gerald-coetzee-596010
412,10604,KA Maharaj,Right hand Bat,Slow Left arm Orthodox,Not Specifed,Keshav Athmanand Maharaj,Keshav Athmanand,Not Available
413,10630,WG Jacks,Right hand Bat,Right arm Offbreak,Not Specifed,William George Jacks,William George,Not Available
414,10667,J Fraser-McGurk,Right hand Bat,Legbreak Googly,Not Specifed,Jake Fraser-McGurk,Jake Fraser,Not Available
415,11805,R Minz,Left hand Bat,,Slow Left arm Orthodox,Robin Minz,Robin Minz,https://www.espncricinfo.com/cricketers/robin-minz-1350762
416,10382,SB Dubey,Left hand Bat,Right arm Offbreak,Not Specifed,Shubham Badriprasad Dubey,Shubham Badriprasad,Not Available
417,10710,S Joseph,Left hand Bat,Right arm Fast,Not Specifed,Shamar Joseph,Shamar Joseph,https://www.espncricinfo.com/cricketers/shamar-joseph-1356971
418,11389,D Ferreira,Right hand Bat,Right arm Offbreak,Wicketkeeper,Donovan Ferreira,Donovan Ferreira,https://www.espncricinfo.com/cricketers/donovan-ferreira-698315
419,11416,V Viyaskanth,Right hand Bat,Legbreak,Not Specifed,Vijayakanth Viyaskanth,Vijayakanth Viyaskanth,Not Available
420,11799,V Puthur,Right hand Bat,Left arm Wrist spin,Not Specifed,Vignesh Puthur,Vignesh Puthur,https://www.espncricinfo.com/cricketers/vignesh-puthur-1460388
421,11801,RD Rickelton,Left hand Bat,,Wicketkeeper,Ryan Rickelton,Ryan Rickelton,https://www.espncricinfo.com/cricketers/ryan-rickelton-605661
422,11843,V Nigam,Right hand Bat,Legbreak,Not Specifed,Vipraj Nigam,Vipraj Nigam,https://www.espncricinfo.com/cricketers/vipraj-nigam-1449074
423,8805,Arjun Tendulkar,Left hand Bat,Left arm Medium fast,Not Specifed,Arjun Sachin Tendulkar,Arjun Sachin,Not Available
424,360,SN Thakur,Right hand Bat,Right arm Medium,Not Specifed,Shardul Narendra Thakur,Shardul Narendra,Not Available
425,36966,P Suyal,Right hand Bat,Left arm Medium,Not Specifed,Pawan Shakland Suyal,Pawan Shakland,Not Available
426,15108,MB Parmar,Right hand Bat,Right arm Offbreak,Not Specifed,Mohnish Bipinbhai Parmar,Mohnish Bipinbhai,Not Available
427,6694,R Powell,Right hand Bat,Right arm Medium fast,Not Specifed,Rovman Powell,Rovman Powell,https://www.espncricinfo.com/cricketers/rovman-powell-820351
428,35364,AP Majumdar,Right hand Bat,Legbreak Googly,Not Specifed,Anustup Prabir Majumdar,Anustup Prabir,Not Available
429,33919,Anand Rajan,Right hand Bat,Right arm Medium,Not Specifed,Anand Rajan,Anand Rajan,Not Available
430,2824,GC Viljoen,Right hand Bat,Right arm Fast,Not Specifed,GC Viljoen,GC Viljoen,Not Available
431,8773,Atharva Taide,Left hand Bat,Slow Left arm Orthodox,Not Specifed,Atharva Taide,Atharva Taide,https://www.espncricinfo.com/cricketers/atharva-taide-1125958
432,12065,Shoaib Malik,Right hand Bat,Right arm Offbreak,Not Specifed,Shoaib Malik,Shoaib Malik,Not Available
433,12070,Mohammad Asif,Left hand Bat,Right arm Fast medium,Not Specifed,Mohammad Asif,Mohammad Asif,Not Available
434,23,PA Patel,Left hand Bat,Right arm Offbreak,Wicketkeeper,Parthiv Ajay Patel,Parthiv Ajay,Not Available
435,8809,Noor Ahmad,Right hand Bat,Left arm Wrist spin,Not Specifed,Noor Ahmad Lakanwal,Noor Ahmad,https://www.espncricinfo.com/cricketers/noor-ahmad-1182529
436,6310,TL Seifert,Right hand Bat, ,Wicketkeeper,Tim Louis Seifert,Tim Louis,Not Available
437,38229,Shivam Sharma,Right hand Bat,Right arm Offbreak,Not Specifed,Shivam Sharma,Shivam Sharma,Not Available
438,5349,RM Patidar,Right hand Bat,Right arm Offbreak,Not Specifed,Rajat Manohar Patidar,Rajat Manohar,Not Available
439,12669,LA Pomersbach,Left hand Bat,Right arm Offbreak,Not Specifed,Luke Anthony Pomersbach,Luke Anthony,Not Available
440,39089,RG More,Right hand Bat,Right arm Medium,Not Specifed,Ronit Gajanan More,Ronit Gajanan,Not Available
441,7652,Simarjeet Singh,Right hand Bat,Right arm Medium fast,Not Specifed,Simarjeet Singh,Simarjeet Singh,https://www.espncricinfo.com/cricketers/simarjeet-singh-1159722
442,2227,MM Ali,Left hand Bat,Right arm Offbreak,Not Specifed,Moeen Munir Ali,Moeen Munir,Not Available
443,12364,DB Ravi Teja,Right hand Bat,Legbreak Googly,Not Specifed,Dwaraka Bhamidipati Ravi Teja,Dwaraka Bhamidipati,Not Available
444,491,Mohammad Nabi,Right hand Bat,Right arm Offbreak,Not Specifed,Mohammad Nabi,Mohammad Nabi,Not Available
445,569,JP Faulkner,Right hand Bat,Left arm Fast medium,Not Specifed,James Peter Faulkner,James Peter,Not Available
446,241,VR Aaron,Right hand Bat,Right arm Fast,Not Specifed,Varun Raymond Aaron,Varun Raymond,Not Available
447,15368,B Sumanth,Right hand Bat,Right arm Medium fast,Not Specifed,Bodapati Apparao Sumanth,Bodapati Apparao,Not Available
448,8005,PH Solanki,Right hand Bat,Legbreak,Not Specifed,Prashant Hitesh Solanki,Prashant Hitesh,Not Available
449,5686,KW Richardson,Right hand Bat,Right arm Fast medium,Not Specifed,Kane William Richardson,Kane William,Not Available
450,35,MA Agarwal,Right hand Bat,Right arm Offbreak,Not Specifed,Mayank Anurag Agarwal,Mayank Anurag,Not Available
451,9,TS Mills,Right hand Bat,Left arm Fast,Not Specifed,Tymal Solomon Mills,Tymal Solomon,Not Available
452,9508,JE Root,Right hand Bat,"Right arm Offbreak, Legbreak",Not Specifed,Joseph Edward Root,Joseph Edward,Not Available
453,2662,KK Ahmed,Right hand Bat,Left arm Medium,Not Specifed,Khaleel Khursheed Ahmed,Khaleel Khursheed,Not Available
454,15846,DJ Jacobs,Right hand Bat,Right arm Medium,Wicketkeeper,David Johan Jacobs,David Johan,Not Available
455,61,SA Yadav,Right hand Bat,"Right arm Medium, Right arm Offbreak",Not Specifed,Suryakumar Ashok Yadav,Suryakumar Ashok,Not Available
456,2700,SO Hetmyer,Left hand Bat, ,Not Specifed,Shimron Odilon Hetmyer,Shimron Odilon,Not Available
457,36069,BMAJ Mendis,Left hand Bat,Legbreak,Not Specifed,Balapuwaduge Manukulasuriya Amith Jeevan Mendis,Balapuwaduge Manukulasuriya,Not Available
458,41723,PWA Mulder,Right hand Bat,Right arm Medium,Not Specifed,Wiaan Mulder,Wiaan Mulder,https://www.espncricinfo.com/cricketers/wiaan-mulder-698189
459,41726,Zeeshan Ansari,Right hand Bat,Legbreak Googly,Not Specifed,Zeeshan Ansari,Zeeshan Ansari,https://www.espncricinfo.com/cricketers/zeeshan-ansari-942371
460,41758,J Overton,Right hand Bat,Right arm Fast,Not Specifed,Jamie Overton,Jamie Overton,https://www.espncricinfo.com/cricketers/jamie-overton-510530
461,41785,Ashwani Kumar,Left hand Bat,Left arm Medium,Not Specifed,Ashwani Kumar,Ashwani Kumar,https://www.espncricinfo.com/cricketers/ashwani-kumar-1209126
462,41851,PHKD Mendis,Left hand Bat,"Right arm Offbreak, Slow Left arm Orthodox",Not Specifed,Kamindu Mendis,Kamindu Mendis,https://www.espncricinfo.com/cricketers/kamindu-mendis-784373
463,42116,Himmat Singh,Right hand Bat,Right arm Offbreak,Not Specifed,Himmat Singh,Himmat Singh,https://www.espncricinfo.com/cricketers/himmat-singh-805235
